Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 5371,SAPTAGIRI EXPRESS,19:45,22:45,03h 00m,162,46 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 47047,INDRA(A.C. Seater),20:00,23:00,03h 00m,253,38 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5373,SAPTAGIRI EXPRESS,20:15,23:15,03h 00m,162,46 Seats available,3.8,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5367,SAPTAGIRI EXPRESS,21:30,00:30,03h 00m,162,46 Seats available,"3.1
4",Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5440,INDRA(A.C. Seater),22:00,01:00,03h 00m,253,38 Seats available,"2.6
5",Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5616,SAPTAGIRI EXPRESS,22:30,01:30,03h 00m,162,44 Seats available,"4.4
6",Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 96761,SAPTAGIRI EXPRESS,23:00,02:00,03h 00m,162,46 Seats available,"5.0
5",Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 5592,SAPTAGIRI EXPRESS,23:30,02:30,03h 00m,162,46 Seats available,"4.3
11",Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
NueGo,Electric A/C Seater (2+2),23:30,03:35,04h 05m,238,41 Seats available,"4.3
354",Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
Maheswari Travels,Non A/C Seater / Sleeper (2+1),02:00,06:21,04h 21m,450,12 Seats available,"4.3
18",Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
KBS Sree Garuda,A/C Sleeper (2+1),22:30,03:00,04h 30m,3700,34 Seats available,4.2,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai
APSRTC - 3774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:35,09h 20m,574,33 Seats available,"3.9
6",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3637,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,03:36,08h 06m,605,30 Seats available,"4.4
9",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3017,INDRA(A.C. Seater),20:00,03:45,07h 45m,694,18 Seats available,"3.6
12",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:00,08h 30m,574,35 Seats available,"4.2
34",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3772,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:31,05:06,08h 35m,605,30 Seats available,"3.2
7",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 2968,INDRA(A.C. Seater),20:40,04:30,07h 50m,694,35 Seats available,"3.9
41",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3840,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,05:30,08h 20m,605,33 Seats available,"2.7
7",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3139,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,05:00,07h 40m,574,22 Seats available,"4.5
17",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 4058,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,05:55,08h 35m,605,30 Seats available,"4.2
21",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 77201,INDRA(A.C. Seater),21:20,04:20,07h 00m,732,35 Seats available,"3.9
45",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
Yolo Bus,A/C Sleeper (2+1),22:25,06:33,08h 08m,660,12 Seats available,"4.7
214",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),21:45,06:00,08h 15m,600,17 Seats available,"4.4
298",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),22:50,06:55,08h 05m,600,13 Seats available,"4.4
275",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),22:30,05:55,07h 25m,574,24 Seats available,"4.2
393",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
SRKT Travels,A/C Seater / Sleeper (2+1),23:05,06:30,07h 25m,550,22 Seats available,"4.1
189",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 36431,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,23:30,04h 15m,302,21 Seats available,"4.1
23",Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:15,04h 15m,302,18 Seats available,"3.3
19",Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4407,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:35,04h 35m,313,7 Seats available,"3.4
74",Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 4419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04:00,04h 15m,302,11 Seats available,"4.1
43",Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,02:45,04h 50m,799,16 Seats available,"3.6
10",Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,04:05,06h 15m,699,1 Seat available,"2.7
19",Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,03:15,05h 15m,1099,13 Seats available,"4.8
8",Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,03:30,06h 00m,890,4 Seats available,2.9,Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla
APSRTC - 2798,INDRA(A.C. Seater),19:15,06:15,11h 00m,847,15 Seats available,"4.1
113",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2784,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,06:00,10h 45m,718,8 Seats available,"4.5
33",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 4944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,06:50,11h 30m,686,3 Seats available,"3.6
24",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2866,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06:35,11h 05m,686,10 Seats available,"3.2
30",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2786,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07:15,11h 15m,700,11 Seats available,"2.4
13",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2688,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06:10,10h 10m,726,27 Seats available,"3.7
53",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2587,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,08:00,11h 30m,700,9 Seats available,"3.9
58",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 2676,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,07:15,10h 15m,1119,9 Seats available,"4.2
77",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:50,06:00,09h 10m,1680,13 Seats available,"4.6
219",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
IntrCity SmartBus,AC Sleeper (2+1),19:40,06:50,11h 10m,1407,11 Seats available,"4.6
92",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:20,07:30,11h 10m,670,14 Seats available,"4.0
366",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
AdSrivastav Travels,A/C Sleeper (2+1),20:45,07:30,10h 45m,1099,26 Seats available,"3.7
147",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),21:28,07:45,10h 17m,780,22 Seats available,"4.0
133",Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,461,20 Seats available,"4.5
32",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:25,05h 40m,428,17 Seats available,"4.1
49",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:58,03:13,05h 15m,425,27 Seats available,3.8,Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:40,05h 40m,461,8 Seats available,"3.3
15",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,03:25,05h 15m,470,23 Seats available,"3.7
34",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:15,03:55,05h 40m,555,9 Seats available,"4.3
67",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 9205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:40,04h 10m,470,21 Seats available,"4.0
15",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:10,05h 40m,461,11 Seats available,"3.6
78",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 4557,INDRA(A.C. Seater),22:45,03:15,04h 30m,557,26 Seats available,"3.6
76",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 4530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04:40,05h 40m,428,19 Seats available,"3.4
50",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 5834,STAR LINER(NON-AC SLEEPER 2+1),23:15,04:15,05h 00m,609,27 Seats available,"3.7
25",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 5832,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:10,03h 55m,470,20 Seats available,"3.7
17",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 5830,INDRA(A.C. Seater),23:30,03:25,03h 55m,569,31 Seats available,"4.2
55",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,349,20 Seats available,"4.2
121",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
Vikram sri krishna travels,A/C Sleeper (2+1),22:30,05:30,07h 00m,449,11 Seats available,"4.4
84",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,04:45,06h 30m,399,19 Seats available,"4.1
112",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
Kundana Travels,Non A/C Seater / Sleeper (2+1),21:45,05:55,08h 10m,320,24 Seats available,"4.3
82",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
VSN Travels,NON A/C Seater PushBack (2+2),22:00,05:00,07h 00m,349,21 Seats available,"4.1
95",Chilakaluripet to Hyderabad,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad
APSRTC - 2785,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,03:15,07h 45m,695,21 Seats available,"4.0
26",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 2781,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:00,09h 15m,700,25 Seats available,"3.4
25",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 2586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:15,09h 00m,728,16 Seats available,"3.5
35",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 98025,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,02:20,06h 00m,718,28 Seats available,3.8,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 2783,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06:15,09h 45m,718,16 Seats available,"3.7
39",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 2777,INDRA(A.C. Seater),21:00,05:15,08h 15m,881,26 Seats available,"4.4
141",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 2825,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:20,09h 20m,718,13 Seats available,"4.0
43",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 2687,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06:00,08h 30m,695,33 Seats available,"3.5
24",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 2679,VENNELA (A.C. SLEEPER),21:45,05:30,07h 45m,1303,17 Seats available,"3.3
81",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 3365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,07:55,09h 15m,731,33 Seats available,"2.7
20",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:45,06:40,07h 55m,1119,38 Seats available,"4.0
70",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 3357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,08:55,09h 15m,699,27 Seats available,"4.7
8",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
APSRTC - 3359,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,07:59,08h 04m,1123,43 Seats available,"3.2
17",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),21:40,06:30,08h 50m,749,14 Seats available,"4.6
377",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:15,06:30,08h 15m,880,12 Seats available,"4.5
173",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),20:05,06:30,10h 25m,749,11 Seats available,"4.3
406",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:25,08h 25m,495,24 Seats available,"4.3
89",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
SAMANVI CITICONNECT,A/C Sleeper (2+1),21:30,05:45,08h 15m,899,12 Seats available,"4.4
184",Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad
AR & BCVR Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,700,19 Seats available,"4.4
169",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
IntrCity SmartBus,A/C Sleeper (2+1),23:50,05:30,05h 40m,855,6 Seats available,"4.5
95",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
BRS Travels,A/C Sleeper (2+1),23:30,05:30,06h 00m,648,18 Seats available,"4.2
311",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
BRS Travels,A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,509,33 Seats available,"4.1
277",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,03:40,05h 10m,900,3 Seats available,"4.5
60",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
BRS Travels,A/C Seater / Sleeper (2+1),23:00,06:30,07h 30m,509,15 Seats available,"3.5
351",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:46,07:54,08h 08m,910,16 Seats available,"3.8
71",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
YAS TOURS AND TRAVELS,Volvo A/C Semi Sleeper (2+2),19:45,01:15,05h 30m,700,13 Seats available,"3.9
63",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
BRS Travels,A/C Sleeper (2+1),23:15,06:15,07h 00m,648,19 Seats available,"3.9
264",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
BRS Travels,A/C Sleeper (2+1),23:20,05:30,06h 10m,648,23 Seats available,"4.0
47",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
